5 231.0
5 230.0
5 220.6
5 253.50000000000003
5 135.0
5 245.0
5 114.49999999999999
5 228.09999999999997
5 135.0
5 322.9
5 318.0
5 159.0
5 396.59999999999997
5 229.5
5 338.79999999999995
5 187.8
5 271.2
5 152.0
5 226.7
5 180.6
5 238.89999999999998
5 270.29999999999995
5 176.2
5 155.0
5 246.4
5 120.0
5 264.7
5 184.59999999999997
5 115.7
5 261.7
10 659.1999999999998
10 319.0
10 464.2
10 293.5
10 581.2
10 427.6
10 440.7
10 297.0
10 681.9
10 295.0
10 495.5
10 503.19999999999993
10 349.0
10 338.2
10 641.3
10 457.9
10 610.1999999999999
10 488.7
10 403.4
10 509.4999999999999
10 313.0
10 335.8
10 594.4
10 414.0
10 595.2
10 779.8999999999999
10 380.1
10 313.0
10 429.1
10 241.0
20 1049.3999999999996
20 1088.0
20 771.1999999999999
20 1098.8
20 980.4
20 797.1999999999999
20 1009.5
20 980.0000000000001
20 1326.1000000000001
20 891.9000000000001
20 1143.8999999999999
20 990.4000000000001
20 803.1
20 1135.1
20 1254.8000000000002
20 1126.9
20 929.3000000000001
20 1053.6999999999998
20 1577.7
20 1247.8
20 1061.8000000000002
20 767.1
20 806.3
20 839.7
20 1157.6999999999998
20 1111.6999999999998
20 1050.5
20 1043.3000000000002
20 870.0999999999999
20 865.3
40 2796.499999999999
40 1985.2
40 2201.8
40 1977.0
40 2574.6000000000004
40 2487.5999999999995
40 2045.6999999999996
40 2407.9999999999995
40 1761.9999999999998
40 2203.4
40 2152.1
40 2472.4
40 2116.8
40 2293.2000000000003
40 2464.7000000000003
40 2290.9000000000005
40 2248.7
40 2146.2999999999997
40 1803.5
40 2386.7000000000003
40 1755.7
40 2171.9000000000005
40 2130.1
40 2266.4999999999995
40 2303.6000000000004
40 2106.5
40 2383.2999999999993
40 2038.0000000000005
40 2464.5
40 2218.7
60 3355.7000000000003
60 3289.7000000000003
60 3412.0999999999995
60 3322.0000000000005
60 3076.2999999999997
60 3677.4000000000005
60 3386.1000000000004
60 3490.6999999999994
60 3128.1000000000004
60 3122.7999999999997
60 3244.5000000000005
60 3506.999999999999
60 3578.9999999999995
60 3196.8000000000006
60 3267.2
60 3349.8999999999996
60 2959.8000000000006
60 3092.3999999999996
60 3497.7999999999997
60 3490.600000000001
60 2851.2000000000003
60 3391.5999999999995
60 2846.1000000000004
60 3251.8999999999996
60 2698.5
60 2694.8
60 3599.5
60 3348.6
60 2678.3000000000006
60 3186.800000000001
