5 57.66751558264866
10 136.65621226274357
15 170.72630274308153
20 212.99936049664393
25 284.9495421677966
30 321.5231839381904
35 346.0344997548136
40 434.9730673312879
50 547.8181941419161
60 611.9928695454028
70 611.4845485697751
80 685.9685239025966
90 736.3220375773217
100 739.684342485587
150 865.9394936295648
200 895.4605995846032
