5 740.4
5 882.9
5 631.1999999999998
5 811.3
5 666.9999999999999
5 590.1
5 637.4999999999999
5 742.8
5 732.9999999999999
5 628.3000000000002
5 637.9999999999999
5 689.0
5 787.4999999999998
5 901.6
5 840.0999999999999
5 780.5000000000001
5 720.8000000000001
5 846.1
5 605.5
5 719.1000000000001
5 615.9
5 795.0
5 784.5
5 726.3
5 756.6999999999999
5 556.5
5 595.8000000000002
5 720.4000000000001
5 592.5
5 728.6999999999998
10 1206.6999999999998
10 1332.3999999999999
10 1555.0000000000002
10 1358.7999999999995
10 1504.3
10 1434.6
10 1255.6
10 1478.6000000000001
10 1277.2000000000003
10 1509.8000000000002
10 1379.5
10 1473.1000000000001
10 1254.5000000000002
10 1272.9
10 1235.6
10 1436.9
10 1271.1
10 1599.5999999999995
10 1554.0000000000002
10 1288.8000000000002
10 1653.7000000000003
10 1257.8000000000002
10 1620.0000000000005
10 1359.0999999999995
10 1432.4000000000003
10 1631.8000000000004
10 1225.6
10 1443.8000000000004
10 1409.6
10 1323.3999999999999
20 2870.7999999999993
20 2402.2000000000007
20 2820.9999999999995
20 2835.1
20 2833.7000000000003
20 2562.3000000000006
20 2734.7000000000003
20 2617.2
20 2736.4
20 2822.8
20 3118.7999999999997
20 3149.1999999999994
20 2982.9999999999986
20 2601.7999999999997
20 2981.2999999999997
20 3280.2
20 2791.4999999999995
20 3195.4
20 2843.0
20 2599.9000000000005
20 2636.9999999999995
20 2675.2999999999997
20 2645.3
20 2793.4999999999995
20 3038.6000000000004
20 2675.0
20 2751.5000000000014
20 3027.2999999999997
20 3021.6999999999994
20 2502.9999999999995
40 5350.499999999999
40 5026.3
40 5700.800000000001
40 6097.4000000000015
40 6176.7
40 5882.9000000000015
40 5819.899999999998
40 6460.200000000001
40 5690.0
40 6015.300000000002
40 5837.500000000002
40 6118.800000000001
40 5130.899999999998
40 5645.399999999999
40 6341.4
40 5446.799999999996
40 6339.000000000001
40 6251.300000000001
40 6241.099999999999
40 5951.300000000003
40 6268.800000000003
40 6067.199999999997
40 5584.900000000002
40 5977.899999999999
40 5722.300000000003
40 5802.599999999999
40 6424.7
40 6043.000000000002
40 5826.2
40 5996.799999999997
60 9016.300000000007
60 9016.1
60 9449.000000000004
60 8758.000000000004
60 9361.799999999994
60 8916.000000000002
60 9209.899999999998
60 9727.9
60 9005.999999999998
60 9590.000000000002
60 9066.400000000001
60 9282.400000000001
60 8993.299999999996
60 8121.899999999993
60 8659.099999999999
60 9522.5
60 8916.899999999996
60 9279.699999999999
60 8490.699999999993
60 8837.699999999999
60 8985.799999999997
60 9203.399999999998
60 8704.8
60 8866.400000000001
60 8570.9
60 9132.199999999999
60 9342.000000000004
60 8684.799999999996
60 9170.299999999996
60 9483.700000000004
